cell_id,altitude_m,horizontal_distance_m,snr_db,realizations,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg,bias_range_m,bias_azimuth_rad,bias_elevation_rad,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
4,120.0,140.0,0.0,200,1.408749287487204,0.7280109889280486,0.6675851855428412,0.025110854141623947,0.0006108652381980085,-0.0011570598317687975,1.9939135678391788,0.000314685495284214,0.0013846863432405297,0.000314685495284214,0.0001618834936157939,-4.584568704830077e-06,0.0013846863432405297,-4.584568704830077e-06,0.00013509552956420104
4,120.0,140.0,5.0,200,0.813255386724571,0.4527692569068661,0.41500874259540727,0.04211085414162312,-8.726646259971327e-05,0.00010830387592709322,0.6629256281406984,-0.0007732948751172693,-0.00010607918242648779,-0.0007732948751172693,6.275271921686357e-05,-2.8969269695795845e-06,-0.00010607918242648779,-2.8969269695795845e-06,5.271679982753541e-05
4,120.0,140.0,10.0,200,0.471560422092649,0.27156951228000237,0.2654727541681037,0.005610854141624202,-0.00021816615649928873,0.00015193710722695154,0.2234550251256267,2.1158828243398287e-05,1.552378279412218e-05,2.1158828243398287e-05,2.253059119339454e-05,-2.6405278850857657e-06,1.552378279412218e-05,-2.6405278850857657e-06,2.1552830505511913e-05
5,75.0,160.0,-15.0,200,68.45059974047959,41.93863075971842,38.5600666810246,-31.005970470723398,-0.03887720908817365,-0.33204600841150334,3742.828542713538,-3.411794179195015,4.631647768857735,-3.411794179195015,0.536949277018686,-0.017872401509647164,4.631647768857735,-0.017872401509647164,0.3443965973440294
5,75.0,160.0,-10.0,200,58.34124590839068,27.35541536880769,25.211757268059927,-20.417970470723432,-0.032157691467995526,-0.14245961841361907,3001.816538693446,-0.8111151952531357,3.2988815503695363,-0.8111151952531357,0.2280570951582555,-0.025675886598531053,3.2988815503695363,-0.025675886598531053,0.1742010567955341
5,75.0,160.0,-5.0,200,17.869329617546537,6.415313710178169,6.030228816087165,-1.337970470723505,-0.003097959422289933,-0.002135146553275017,319.1183678391937,0.4905220674183912,1.3329756579984458,0.4905220674183912,0.012590264653783483,0.005229368393534023,1.3329756579984458,0.005229368393534023,0.011128085731399255
5,75.0,160.0,0.0,200,1.4123503219190736,0.5947688626685103,0.5537537266571518,-0.04347047072350989,-0.0018762289458938853,0.0009628128690149168,2.002858040200992,0.0003853537889924735,0.0009274802432080449,0.0003853537889924735,0.0001047619871277749,-1.6761611792283696e-06,0.0009274802432080449,-1.6761611792283696e-06,9.294658155501996e-05
5,75.0,160.0,5.0,200,0.7934022589600787,0.34460121880225164,0.3360407358104538,-0.014470470723508697,-0.00013089969389957324,-8.438468218168183e-05,0.6324399497487397,-0.00043525792690124324,-0.0004089683568869099,-0.00043525792690124324,3.633787323598779e-05,-2.8089093734100723e-06,-0.0004089683568869099,-2.8089093734100723e-06,3.456412733057229e-05
5,75.0,160.0,10.0,200,0.44048122046145477,0.19999999999999774,0.21844924776002841,-0.004970470723509095,-8.726646259971549e-05,-0.000258917607381115,0.19497386934673314,2.639920124875935e-05,6.840989027917337e-05,2.639920124875935e-05,1.2238272719571215e-05,-2.2961112044223944e-07,6.840989027917337e-05,-2.2961112044223944e-07,1.4542037628008762e-05
6,105.0,200.0,-15.0,200,111.13220173725308,39.96600117599959,37.472502719292805,-82.79413996153082,-0.021947515343828695,-0.3482712510002382,5523.112212060261,-2.309268857512816,9.878580493350462,-2.309268857512816,0.4885206026320818,-0.010244685646887798,9.878580493350462,-0.010244685646887798,0.30798733801069517
6,105.0,200.0,-10.0,200,81.60151606983695,30.34540739551868,27.126535966205015,-43.97963996153095,-0.002138028333693058,-0.20353982277860844,4748.340395728608,-2.432328229830227,12.971475018388844,-2.432328229830227,0.2819100261171471,0.03245349407581709,12.971475018388844,0.03245349407581709,0.18364216092365432
6,105.0,200.0,-5.0,200,24.87028399001085,11.389249316789934,8.708587309382764,-4.364639961531102,-0.020682151636132823,-0.02080385009480209,602.4934108040155,1.493039935256325,1.8074082673793457,1.493039935256325,0.03928210775008338,0.02604865833914304,1.8074082673793457,0.02604865833914304,0.022783146205047528
6,105.0,200.0,0.0,200,1.315167588551,0.634428877022472,0.6002546402032835,0.08286003846888093,0.0010471975511966037,0.0009254990925273183,1.7314572864321491,-0.0002885494089980405,0.00018988129801846048,-0.0002885494089980405,0.00012212250125921242,9.138522593601285e-06,0.00018988129801846048,9.138522593601285e-06,0.0001094460539847992
6,105.0,200.0,5.0,200,0.7295830348257738,0.3758324094593184,0.35000039704455654,0.06636003846888144,-0.0004799655442984352,9.201235230293925e-06,0.5305404522613015,0.0004424058833855465,-0.000301705157128664,0.0004424058833855465,4.301190313684221e-05,-9.949815219163742e-07,-0.000301705157128664,-9.949815219163742e-07,3.7503149672233046e-05
6,105.0,200.0,10.0,200,0.43450097890149525,0.19364916731036863,0.26690278779496107,0.013860038468881158,0.0,-0.00020896492126899757,0.18954673366834063,0.00011401648379862424,9.757179863536253e-05,0.00011401648379862424,1.1480556022111876e-05,7.653704014741346e-07,9.757179863536253e-05,7.653704014741346e-07,2.1765220791921017e-05
7,30.0,200.0,-15.0,200,94.10815230998635,43.556328472450474,31.63732447577045,-60.77148416156729,-0.024216443371421342,-0.12196824389748469,5189.116627135641,-2.288958531171349,6.771389770302284,-2.288958531171349,0.5802207478734847,-0.06428913332791414,6.771389770302284,-0.06428913332791414,0.29147890118008907
7,30.0,200.0,-10.0,200,65.4215134856573,30.07006401722484,21.263714015930464,-30.921484161567406,-0.004145156973486508,-0.02204814422080935,3340.5389386934444,-4.31825504508984,-0.8448407449308464,-4.31825504508984,0.2768045769318894,-0.0016348981474588885,-0.8448407449308464,-0.0016348981474588885,0.1379349599957956
7,30.0,200.0,-5.0,200,16.544514262103785,3.833568833345763,4.973652169016,-2.4964841615675146,-0.0003054326190990042,-0.00018789533958037404,268.8326824120584,-0.18662801306325943,0.05314360932846397,-0.18662801306325943,0.004499136147191565,0.0009369205232605568,0.05314360932846397,0.0009369205232605568,0.007573217663322404
7,30.0,200.0,0.0,200,1.4078239053199835,0.5099019513592739,0.5398042527644888,-0.018984161567523045,-0.00017453292519942432,-0.0010169267342776786,1.9915655778894341,0.0002532042990204709,-0.0011180851073737015,0.0002532042990204709,7.956790693725025e-05,-2.7629871493216183e-06,-0.0011180851073737015,-2.7629871493216183e-06,8.816875682381767e-05
7,30.0,200.0,5.0,200,0.8578056894630165,0.29580398915497746,0.3392083514024765,-0.020484161567523244,0.0,0.00042296989861764626,0.739106532663313,0.00028504120949656185,0.0004352798531481273,0.00028504120949656185,2.678796405159439e-05,-2.2961112044224017e-06,0.0004352798531481273,-2.2961112044224017e-06,3.5046310683501023e-05
7,30.0,200.0,10.0,200,0.4233288829063011,0.1457737973711309,0.19291422538930425,0.03451583843247775,-0.0003054326190990042,-0.0001878953395803655,0.17891055276381895,-8.595088778665205e-06,-9.103777706382148e-05,-8.595088778665205e-06,6.411890538349499e-06,1.0715185620637678e-07,-9.103777706382148e-05,1.0715185620637678e-07,1.1358096757876275e-05
