cell_id,realization,rf_error_3d_m,joint_error_3d_m,rf_error_z_m,joint_error_z_m
0,176,1.119077409525405,1.1706717945780942,0.9931262020783578,1.1207230324483153
0,177,1.009262346251718,1.0414718818619333,0.9253986573006436,1.0164101618177552
0,178,3.1899607695216208,3.1579052437072854,2.415084473147644,2.722557625562711
0,179,0.9895840788704142,0.6400416359997952,0.2320729291541923,0.01683107870175804
0,180,1.3298101424816327,1.2672656150792134,1.0012203041877221,1.0571341109775851
0,181,1.471632022768507,1.431681022452632,1.2256838791074216,1.2857183654083357
0,182,2.0740726853382854,1.9144307246686982,1.8455417551378268,1.6847341702870953
0,183,1.9084206298446804,1.8307014179771808,1.7226421588039216,1.5404426463777343
0,184,1.036928843987209,0.9135325183034265,0.4865136093685898,0.6296981964376629
0,185,3.0222160447017523,2.8235140807867043,2.782446663049001,2.3398822157433274
0,186,1.476181829902438,0.5987129303376943,1.157745105349175,0.4958999309962573
0,187,0.7719525697177263,0.7441387319708295,0.5403234104627117,0.5608877916560573
0,188,2.3643968037072787,2.259696063636331,1.549145386310851,1.7082020022553008
0,189,3.171751100649619,3.1939650184973094,2.6325490913271636,2.379134625169825
0,190,1.553080585854218,1.3939400071966244,1.2312077588652564,0.7860288080496991
0,191,2.458407922111379,2.1185719558170057,2.3675675650026555,1.8182911723144568
0,192,0.9944797816948275,0.9378971503011861,0.7470131312477619,0.7070222607514293
0,193,1.330045641392427,1.337846912659392,1.100621926138178,1.1327018388407462
0,194,1.2888798374164228,1.0431128144377915,1.2581142775732914,0.8662734633780209
0,195,2.362905290026259,2.3646363634041507,1.8584827605296432,2.107140981939928
0,196,1.5292567446381966,1.5461146929783356,1.255833517890558,1.0514744943207959
0,197,1.1196772120652962,0.11829865770557872,0.677229866237397,0.09281261207146074
0,198,0.8990097026182752,0.7024988093759389,0.20238145516643868,0.02542109916135149
0,199,0.9634840004054349,0.7207683053810466,0.19595263921773665,0.665336830396511
1,0,5.615981467207812,3.369955332742172,0.005493659233863468,1.3942892647566008
1,1,4.004946954644521,1.3062416246082669,1.6821583861535885,0.545003429152624
1,2,2.1379451186039566,0.9467546446734143,0.7085775355594421,0.0907822806364127
1,3,5.263857674455672,3.1660596596961863,1.2488499718381547,2.635529666609058
1,4,3.3886627525531465,2.5304347768481765,1.8698321631014068,1.8103433219592517
1,5,2.9348500799492636,0.7212749734643547,0.5486151213283676,0.5570857368723442
1,6,5.382943577279011,2.8425273680232572,3.4387528734262816,2.200220936112257
1,7,4.458280595416795,2.589314633183245,1.0695525438890314,1.5294670350482147
1,8,2.7625764901397982,1.8329626686358462,0.6923636900811658,1.12502912481509
1,9,3.3083715025364286,2.2376522406746298,1.5327964725483412,1.3024534064639095
1,10,4.256696219728395,1.173768242526355,2.669892771263733,0.38681870040444966
1,11,3.3094016896206364,1.7170404028531667,0.18820561343383702,1.5574916306628723
1,12,3.640329211127856,2.9566999436349644,1.892740686535376,2.6576719636416497
1,13,4.435995465211098,1.9185820390696717,2.8213449399739687,1.753927918447776
1,14,3.534507099167032,2.153207742931367,0.5798429935576621,1.5029300291531347
1,15,6.418132056172506,3.782217276169594,2.5932759372214775,3.1693580111972413
1,16,3.144518509627861,3.192580879077699,1.9695515182242929,1.9466603043013184
1,17,2.7894329853501945,1.8168128982326568,1.279487173425963,1.7511382149856174
1,18,3.1752100734147835,1.6453261264019021,0.2044310796831752,0.9316981019492406
1,19,1.2869588762598916,0.8801514963482556,0.7538278758725312,0.3149169731543964
1,20,1.9013905271033529,0.42078519760504524,0.4107880495256069,0.02764765803877256
1,21,7.409973467941035,2.8685630947980596,5.259420450313243,2.8117529452602144
1,22,2.3272213778663486,1.1545648970122797,0.1695819673413297,0.9176216442339804
1,23,5.34747738022029,2.835016704980494,3.2686011536674613,2.4257805638610295
1,24,5.967064667796747,5.430866231485981,4.8222730728032985,5.251517387334079
1,25,2.5401652850220553,0.785446754923319,1.3248752351006914,0.12147694210435622
1,26,4.848325187522657,1.5198853346452292,1.310300876425643,0.48613337100255083
1,27,2.882839596768827,1.932085071502793,1.8392504290074498,1.2278981637939068
1,28,5.431344400710068,1.8153076045022338,0.8893753167969578,0.7282755472553738
1,29,6.171752223727233,4.254712777492252,3.345220047894486,3.35314807877663
1,30,2.5515973321568017,1.5729542716715224,0.8556834299524638,0.9094501203062477
1,31,3.629147868963419,2.138120896315486,1.9041295924521506,1.4501037760596558
1,32,3.295351901508893,1.3304704284770255,0.06688227148720216,0.32031859838679755
1,33,2.388886804479629,1.2316615131949267,0.5431634971865122,1.132878295665303
1,34,3.844996389653575,1.6790869732480467,0.07175916409745753,1.2392804662185988
1,35,2.02915841251251,1.1268128203483012,0.016666720869409346,0.48826264652736096
1,36,7.14965435821769,5.2399307090597995,4.169477717088839,3.547887884869721
1,37,5.590477741335729,3.0768301804519314,0.3430322831566315,1.9076041112123971
1,38,2.365378495496803,0.5196459173622398,1.067976487472734,0.16013983705291301
1,39,2.741089199852569,1.027789115941801,0.6891380131443157,0.12476612303978629
1,40,5.597836506966901,4.216337574175234,3.2799604364401915,3.262952421554565
1,41,4.628406224158188,2.4857583397233136,1.7724255500658046,0.8873034084384488
1,42,4.5563104004881865,2.0022640808006513,2.5848627003328772,1.480579629283809
1,43,2.7667209381528024,0.9206145949504494,0.06239825043864755,0.00125440547650002
1,44,0.9508654530160068,0.9943465618751365,0.5085943824334151,0.4550137623064099
1,45,2.8979840230721567,1.5489016094001171,1.3052624719213526,0.5358565380723679
1,46,3.3422051366224172,1.9503296441068907,0.2606608022642547,0.8464677890285355
1,47,3.619874542263764,2.3106110673195404,0.7740374742369198,0.2595075081339704
