cell_id,snr_db,path_count,range_rmse_m,azimuth_rmse_deg,elevation_rmse_deg,range_bias_m,azimuth_bias_deg,elevation_bias_deg,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
1,5.0,1,0.7580706418316258,0.6442049363362518,0.6083848769088301,0.04118371045713033,-0.04499999999999962,0.05130456559969464,0.5758542713567806,-0.00027846333543125656,0.0007235661471835699,-0.00027846333543125656,0.0001264315366195116,2.3726482445697805e-06,0.0007235661471835699,2.3726482445697805e-06,0.00011250944901669868
1,10.0,1,0.3983711624459059,0.34820970692959907,0.3675145305581646,-0.022816289542869298,0.007499999999999916,0.026304565599693207,0.1589738693467321,-0.00026456209490657265,-3.815166957876817e-05,-0.00026456209490657265,3.710324363746191e-05,-2.12390286409071e-06,-3.815166957876817e-05,-2.12390286409071e-06,4.1138659079234885e-05
2,-15.0,1,68.52682277727195,40.41262179072276,37.8520804077158,23.3552348778099,-2.47,-22.183638056959524,4171.315018844191,-0.26930474210766253,-1.7044110382149193,-0.26930474210766253,0.4981272735988745,-0.00551825171129242,-1.7044110382149193,-0.00551825171129242,0.2879832249454363
2,-10.0,1,52.25061310993902,30.53495947270931,32.16766519145583,14.058734877809929,0.9674999999999995,-13.646138056959515,2545.2045668341525,-0.5013103948204031,-5.134508349332868,-0.5013103948204031,0.28516099812704054,-0.056426634354224535,-5.134508349332868,-0.056426634354224535,0.25977945002380454
2,-5.0,1,8.639296155289111,3.233032632065442,3.694363936639827,0.5787348778099802,0.2100000000000003,0.07636194304047937,74.67588341708495,0.010238504835141478,0.17815575511964,0.010238504835141478,0.0031865125146813885,0.001337706733992491,0.17815575511964,0.001337706733992491,0.004176624367418388
2,0.0,1,1.3578696794681167,0.641287766919028,0.6710964301971061,-0.06626512219001902,0.0674999999999991,0.05636194304047924,1.8486623115577778,0.0008723576585407895,0.0014246359650638093,0.0008723576585407895,0.00012450854348580774,2.9254370170345282e-05,0.0014246359650638093,2.9254370170345282e-05,0.00013690754398969145
2,5.0,1,0.7269828444573575,0.3905124837953283,0.4039594014521999,0.016734877809981584,-0.014999999999999831,-0.026138056959520907,0.5308783919597941,-8.13902284347094e-05,9.033613716352529e-05,-8.13902284347094e-05,4.6618711153788886e-05,3.3676297664861918e-06,9.033613716352529e-05,3.3676297664861918e-06,4.974907609581939e-05
2,10.0,1,0.43241889698487124,0.2598076211353287,0.26687608313532946,0.0317348778099808,0.004999999999999944,0.011361943040479147,0.18691356783919397,0.00014129273492275324,-0.00023789977869520494,0.00014129273492275324,2.0657347135786556e-05,-2.2004399042381438e-06,-0.00023789977869520494,-2.2004399042381438e-06,2.176522079192102e-05
3,-15.0,1,67.6721394216546,40.77525291153937,31.218933645709836,21.53803040911331,-5.087500000000001,-11.065051930525847,4136.313266331629,1.1370337699311543,1.0093247834781935,1.1370337699311543,0.5010845098426643,0.0031043327812490824,1.0093247834781935,0.0031043327812490824,0.26089531223350354
3,-10.0,1,53.379385459702334,25.592528206490268,20.919307308247088,12.826030409113338,1.5950000000000006,-6.735051930525847,2698.3434532663123,-0.47469903520679374,-1.838412835597445,-0.47469903520679374,0.19974130827836806,-0.00728483757660296,-1.838412835597445,-0.00728483757660296,0.1200886040409107
