family,level,altitude_m,horizontal_distance_m,range_std_m,aoa_std_deg,attitude_std_deg,position_covariance_scale,visual_available,vision_only_rank,pixel_u,pixel_v,peb_rf_m,peb_joint_m,zeb_rf_m,zeb_joint_m,gain_peb,gain_zeb
pose_quality,attitude_log_level_0,45.0,120.0,1.0,1.0,0.05,1.0,1,2,320.0,94.54545454545456,3.2457431615155987,1.321843913157777,2.1355900222827886,0.6197120906788807,0.5927453752870137,0.709816919814762
pose_quality,attitude_log_level_1,45.0,120.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,94.54545454545456,3.2540654163940324,1.34214916995044,2.1411344589197547,0.6385570477517077,0.5875469610448912,0.7017669557876003
pose_quality,attitude_log_level_2,45.0,120.0,1.0,1.0,0.158113883,1.0,1,2,320.0,94.54545454545456,3.280243744129159,1.4044293079843766,2.158573785459514,0.6947943000146193,0.5718521495550554,0.6781234421103134
pose_quality,attitude_log_level_3,45.0,120.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,94.54545454545456,3.3616855381565385,1.5853555808328312,2.2128174498384756,0.8484452830733648,0.5284045569288437,0.6165769195577806
pose_quality,attitude_log_level_4,45.0,120.0,1.0,1.0,0.5,1.0,1,2,320.0,94.54545454545456,3.6071460359851857,2.0552190114804376,2.3762157367111327,1.2123116593737029,0.43023681576032585,0.4898141441266455
position_sensitivity,position_covariance_x4,45.0,120.0,1.0,1.0,0.2,4.0,1,2,320.0,94.54545454545456,3.3570968491428763,1.5756020800798711,2.2011901666958775,0.8176408025645566,0.5306652888247329,0.6285460407121999
reference,nominal,45.0,140.0,1.0,1.0,0.2,1.0,1,2,320.0,75.67567567567568,3.7689310509663168,1.5476184609496422,2.518523993022377,0.7963138526567504,0.5893746953654544,0.6838172457904096
rf_quality,paired_log_level_0,45.0,140.0,0.5,0.25,0.2,1.0,1,2,320.0,75.67567567567568,1.2968631218830293,1.1275853982189987,0.821819202121595,0.6731752297222208,0.13052859689482219,0.1808718657529994
rf_quality,paired_log_level_1,45.0,140.0,1.0,0.5,0.2,1.0,1,2,320.0,75.67567567567568,2.187796018578462,1.5050350575267784,1.3656818928889558,0.7737135110226036,0.31207706534511065,0.43345993305520486
rf_quality,paired_log_level_2,45.0,140.0,2.0,1.0,0.2,1.0,1,2,320.0,75.67567567567568,4.147871896158085,2.3227403859820708,2.573691504225148,0.9565775490906978,0.4400163640218782,0.6283247049926867
rf_quality,paired_log_level_3,45.0,140.0,4.0,2.0,0.2,1.0,1,2,320.0,75.67567567567568,8.177921536616699,4.1758709327798735,5.065480398179869,1.4317461676561467,0.48937258518776644,0.7173523426977227
pose_quality,attitude_log_level_0,45.0,140.0,1.0,1.0,0.05,1.0,1,2,320.0,75.67567567567568,3.7028083786798227,1.3787935026520726,2.4736752616069366,0.6404857128693863,0.6276357397830942,0.7410793070496582
pose_quality,attitude_log_level_1,45.0,140.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,75.67567567567568,3.712412733836456,1.4043824052177318,2.480190316190982,0.6652042190419296,0.6217062848595435,0.7317930746284282
pose_quality,attitude_log_level_2,45.0,140.0,1.0,1.0,0.158113883,1.0,1,2,320.0,75.67567567567568,3.742622171127666,1.482397500520841,2.500681023640598,0.7379418882946334,0.6039147333768429,0.7049036317233671
pose_quality,attitude_log_level_3,45.0,140.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,75.67567567567568,3.836587661872003,1.705780326115458,2.5644010272308666,0.9312922618417824,0.5553912808854864,0.6368382901299078
pose_quality,attitude_log_level_4,45.0,140.0,1.0,1.0,0.5,1.0,1,2,320.0,75.67567567567568,4.119651560769533,2.271961842964119,2.7562235764305245,1.3740163942890664,0.4485063094657145,0.5014858714515096
position_sensitivity,position_covariance_x4,45.0,140.0,1.0,1.0,0.2,4.0,1,2,320.0,75.67567567567568,3.8163911312833316,1.65985628916245,2.5422358473260065,0.8683983831934722,0.5650717570438613,0.6584115576425069
reference,nominal,45.0,160.0,1.0,1.0,0.2,1.0,1,2,320.0,60.48780487804879,4.243402722565487,1.6438688062681468,2.867653631773221,0.8615307191096649,0.6126059877544943,0.6995694634930736
rf_quality,paired_log_level_0,45.0,160.0,0.5,0.25,0.2,1.0,1,2,320.0,60.48780487804879,1.4340618477729086,1.2291447408871181,0.9260895752439541,0.747301361902532,0.14289279587489603,0.19305714924425638
rf_quality,paired_log_level_1,45.0,160.0,1.0,0.5,0.2,1.0,1,2,320.0,60.48780487804879,2.4179578242321593,1.597357581378918,1.5410330599689737,0.837712450030029,0.3393774013050989,0.4563955363508586
rf_quality,paired_log_level_2,45.0,160.0,2.0,1.0,0.2,1.0,1,2,320.0,60.48780487804879,4.5832812117386155,2.3879498847801357,2.9057437695166084,0.9808897400992936,0.47898682745798743,0.6624307516755092
rf_quality,paired_log_level_3,45.0,160.0,4.0,2.0,0.2,1.0,1,2,320.0,60.48780487804879,9.0358316258283,4.2132191464036115,5.719930305760165,1.3617416398101772,0.5337209322979839,0.7619303790399585
pose_quality,attitude_log_level_0,45.0,160.0,1.0,1.0,0.05,1.0,1,2,320.0,60.48780487804879,4.168373477659554,1.439157891129696,2.816203939494955,0.6706731372094574,0.6547435351359758,0.761852070511011
pose_quality,attitude_log_level_1,45.0,160.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,60.48780487804879,4.1792721722370505,1.4704264265784492,2.8236783359818434,0.7013965877024672,0.6481620803865066,0.7516018100345772
pose_quality,attitude_log_level_2,45.0,160.0,1.0,1.0,0.158113883,1.0,1,2,320.0,60.48780487804879,4.21355135001143,1.5652006151060702,2.847185322841365,0.7907351584132066,0.6285317336640922,0.722274784128176
pose_quality,attitude_log_level_3,45.0,160.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,60.48780487804879,4.320161962603462,1.8329313597271104,2.920275915959841,1.0231369671175794,0.5757262399897318,0.6496437334821861
pose_quality,attitude_log_level_4,45.0,160.0,1.0,1.0,0.5,1.0,1,2,320.0,60.48780487804879,4.641205692376872,2.497324221100807,3.140232571099709,1.542678977863821,0.46192339089762086,0.508737348927129
position_sensitivity,position_covariance_x4,45.0,160.0,1.0,1.0,0.2,4.0,1,2,320.0,60.48780487804879,4.285611585978854,1.749944185458914,2.8885008831264267,0.9285661957930713,0.5916699051346207,0.6785300633912152
reference,nominal,45.0,180.0,1.0,1.0,0.2,1.0,1,2,320.0,48.0,4.723872929211728,1.744770502581704,3.219194325688447,0.9325808909588356,0.630648298815935,0.7103061211567596
rf_quality,paired_log_level_0,45.0,180.0,0.5,0.25,0.2,1.0,1,2,320.0,48.0,1.5751730274546099,1.3339528531418672,1.0326375615212728,0.823492837520652,0.15313884259594057,0.2025344920559645
rf_quality,paired_log_level_1,45.0,180.0,1.0,0.5,0.2,1.0,1,2,320.0,48.0,2.6547939926488264,1.6944193106246515,1.7207582066425486,0.9078092043347065,0.3617511131498226,0.47243651035320344
rf_quality,paired_log_level_2,45.0,180.0,2.0,1.0,0.2,1.0,1,2,320.0,48.0,5.031398955692084,2.458500377604041,3.2464877475173064,1.0228282878454575,0.5113684286906509,0.6849431239567599
rf_quality,paired_log_level_3,45.0,180.0,4.0,2.0,0.2,1.0,1,2,320.0,48.0,9.91882819102538,4.254385219761386,6.391742974415449,1.3289306224302941,0.5710798556213745,0.7920863483169347
pose_quality,attitude_log_level_0,45.0,180.0,1.0,1.0,0.05,1.0,1,2,320.0,48.0,4.639880531934803,1.5025777869938723,3.161186793200276,0.706821726562451,0.6761602423484584,0.7764062129821537
pose_quality,attitude_log_level_1,45.0,180.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,48.0,4.652081736601738,1.5398419202513165,3.1696141727785054,0.7436054168140832,0.6689993840529244,0.7653956045501167
pose_quality,attitude_log_level_2,45.0,180.0,1.0,1.0,0.158113883,1.0,1,2,320.0,48.0,4.690456460836071,1.6521593344283267,3.196117651229704,0.8495075350689711,0.6477615029105652,0.7342064254918389
pose_quality,attitude_log_level_3,45.0,180.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,48.0,4.809793461796749,1.9655436399333832,3.2785192798479184,1.1203498025042862,0.5913455212691954,0.6582756705471452
pose_quality,attitude_log_level_4,45.0,180.0,1.0,1.0,0.5,1.0,1,2,320.0,48.0,5.169070169317256,2.7292004453072574,3.5264470832232067,1.7153203906006422,0.472013272037331,0.5135839698939073
position_sensitivity,position_covariance_x4,45.0,180.0,1.0,1.0,0.2,4.0,1,2,320.0,48.0,4.761824802671702,1.8450539576606455,3.237778884751813,0.9948402475682091,0.612532162748733,0.6927399050462129
reference,nominal,45.0,200.0,1.0,1.0,0.2,1.0,1,2,320.0,37.55102040816328,5.2086819468391115,1.8495883267001831,3.5721520498061574,1.0073201950210569,0.6449028092754625,0.7180074697336248
rf_quality,paired_log_level_0,45.0,200.0,0.5,0.25,0.2,1.0,1,2,320.0,37.55102040816328,1.71923355203655,1.4412977323292797,1.140604147843291,0.9009534956735556,0.16166263122193975,0.21010852242022635
rf_quality,paired_log_level_1,45.0,200.0,1.0,0.5,0.2,1.0,1,2,320.0,37.55102040816328,2.896667866674415,1.7954707891902888,1.903088981979843,0.9817329362269209,0.38015993830469086,0.48413713414199194
rf_quality,paired_log_level_2,45.0,200.0,2.0,1.0,0.2,1.0,1,2,320.0,37.55102040816328,5.4891135553318335,2.533964675812507,3.592328921237044,1.0766850917139297,0.5383654117792575,0.7002821525198295
rf_quality,paired_log_level_3,45.0,200.0,4.0,2.0,0.2,1.0,1,2,320.0,37.55102040816328,10.82077165443121,4.299270470144561,7.073693851054639,1.323997949754092,0.6026835601522033,0.8128279258853289
pose_quality,attitude_log_level_0,45.0,200.0,1.0,1.0,0.05,1.0,1,2,320.0,37.55102040816328,5.115686815407824,1.5687131504119387,3.5076123128496213,0.7468385673070165,0.6933523870759316,0.7870806404199565
pose_quality,attitude_log_level_1,45.0,200.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,37.55102040816328,5.129196242055515,1.612223137302749,3.516988894128093,0.7897053816349952,0.68567723650662,0.7754598022889767
pose_quality,attitude_log_level_2,45.0,200.0,1.0,1.0,0.158113883,1.0,1,2,320.0,37.55102040816328,5.171684562235349,1.7426791346089292,3.546477099183057,0.9120984176023962,0.6630345270215603,0.7428156471636315
pose_quality,attitude_log_level_3,45.0,200.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,37.55102040816328,5.3038048769990915,2.102606841094467,3.6381543750641345,1.2208976063377435,0.6035663283517835,0.6644184164625446
pose_quality,attitude_log_level_4,45.0,200.0,1.0,1.0,0.5,1.0,1,2,320.0,37.55102040816328,5.701492558205525,2.9660793560204834,3.9139566417044893,1.8903651238598362,0.47977142375609444,0.5170194008494174
position_sensitivity,position_covariance_x4,45.0,200.0,1.0,1.0,0.2,4.0,1,2,320.0,37.55102040816328,5.243125749333854,1.9444734449885352,3.58890934225627,1.0652201534411843,0.6291385066941064,0.7031911224674449
reference,nominal,60.0,20.0,1.0,1.0,0.2,1.0,1,2,320.0,400.0,1.599310545639359,1.1497772907405175,1.0328217884181523,0.9747042903724575,0.2810794039497382,0.0562705964353311
rf_quality,paired_log_level_0,60.0,20.0,0.5,0.25,0.2,1.0,1,2,320.0,400.0,0.7424603455896427,0.7103678097470366,0.5267725450431666,0.5223864834464506,0.0432245789734656,0.008326291182006541
rf_quality,paired_log_level_1,60.0,20.0,1.0,0.5,0.2,1.0,1,2,320.0,400.0,1.2460163466412173,1.1332485942339963,0.9875908164291819,0.9743028588633337,0.09050262680036236,0.013454922164923827
rf_quality,paired_log_level_2,60.0,20.0,2.0,1.0,0.2,1.0,1,2,320.0,400.0,2.3574974488625147,2.078939108849173,1.940804175240581,1.9105099983173253,0.11815849054163148,0.015609084785434572
rf_quality,paired_log_level_3,60.0,20.0,4.0,2.0,0.2,1.0,1,2,320.0,400.0,4.645292688580324,4.043719512946047,3.8642284806123097,3.8013742104827584,0.12950167319125966,0.01626567125751108
pose_quality,attitude_log_level_0,60.0,20.0,1.0,1.0,0.05,1.0,1,2,320.0,400.0,1.570480498273459,1.1093252869950236,1.0306073866096974,0.9723575434857671,0.2936395655886311,0.056519916197719046
pose_quality,attitude_log_level_1,60.0,20.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,400.0,1.5746689633984874,1.1152470314687268,1.0309268901217636,0.9726961806316176,0.2917577869435017,0.05648383997750646
pose_quality,attitude_log_level_2,60.0,20.0,1.0,1.0,0.158113883,1.0,1,2,320.0,400.0,1.5878413431487328,1.1337696979200458,1.031936597912985,0.9737662702884258,0.2859678942029879,0.05637005969378785
pose_quality,attitude_log_level_3,60.0,20.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,400.0,1.6287951434622032,1.1904483257476568,1.0351230924532167,0.9771424786432714,0.2691233575161494,0.05601325507339672
pose_quality,attitude_log_level_4,60.0,20.0,1.0,1.0,0.5,1.0,1,2,320.0,400.0,1.7520135520694278,1.354158441078545,1.0451357375448196,0.987743041956034,0.2270844940217202,0.0549141068734379
position_sensitivity,position_covariance_x4,60.0,20.0,1.0,1.0,0.2,4.0,1,2,320.0,400.0,1.7081552099833506,1.2969147305442263,1.0893671771405962,1.0344314639793568,0.2407512367937177,0.05042901449026238
reference,nominal,60.0,40.0,1.0,1.0,0.2,1.0,1,2,320.0,304.0,1.821570558935582,1.206947722244825,1.1131895969837193,0.8843257197286232,0.33741368605007876,0.20559289978564482
rf_quality,paired_log_level_0,60.0,40.0,0.5,0.25,0.2,1.0,1,2,320.0,304.0,0.7913174142154474,0.7550592362193493,0.512868579581498,0.497500228079204,0.04582001778900103,0.02996547675982529
rf_quality,paired_log_level_1,60.0,40.0,1.0,0.5,0.2,1.0,1,2,320.0,304.0,1.3283713563114325,1.1797897879110624,0.934692556453043,0.8810864354541903,0.11185243320282472,0.05735160789369763
rf_quality,paired_log_level_2,60.0,40.0,2.0,1.0,0.2,1.0,1,2,320.0,304.0,2.513586939252527,2.111095167023972,1.8210200865876938,1.6908444799852604,0.16012645751105192,0.07148499215423923
rf_quality,paired_log_level_3,60.0,40.0,4.0,2.0,0.2,1.0,1,2,320.0,304.0,4.953010666738941,4.0605536920815775,3.617453535074688,3.341988558634737,0.18018474715802638,0.07614886377089669
