altitude_m,horizontal_distance_m,range_std_m,aoa_std_deg,attitude_std_deg,peb_rf_m,peb_joint_m,zeb_rf_m,zeb_joint_m,gain_peb,gain_zeb,vision_only_rank,pixel_u,pixel_v
60.0,60.0,0.3,5.0,0.5,9.140750847367322,1.3655883177729486,5.270173000823908,0.7064439391052716,0.8506043605634149,0.8659543170604019,2,320.0,240.0
60.0,60.0,0.3,5.0,1.0,9.318969588282945,2.27039635027332,5.347634102295816,1.1495782150522385,0.7563683056624666,0.7850305026369123,2,320.0,240.0
60.0,60.0,0.3,5.0,2.0,10.00013333521758,4.2795060605308555,5.646862724180078,2.1474166354527515,0.5720550999595504,0.619715098393054,2,320.0,240.0
60.0,60.0,1.0,0.5,0.2,1.4553098182934305,1.2728648468945767,0.9262940063809784,0.8226865552731412,0.1253650384993609,0.11185158318429642,2,320.0,240.0
60.0,60.0,1.0,0.5,0.5,1.7432985242511578,1.5941605928810814,1.043221623441575,0.9524200426208694,0.08554927873534418,0.08703958850196403,2,320.0,240.0
60.0,60.0,1.0,0.5,1.0,2.5157420134729076,2.414791115105285,1.3823090786941208,1.3151315413334337,0.04012768313562601,0.04859805841986533,2,320.0,240.0
60.0,60.0,1.0,0.5,2.0,4.414570241047085,4.357830729202018,2.2804926052799726,2.2404104768337687,0.012852782659906015,0.017576083497663007,2,320.0,240.0
60.0,60.0,1.0,2.0,0.2,3.8019642513552063,1.3536161866063456,2.2294294681325737,0.8485998461635109,0.6439692492837484,0.6193645691449842,2,320.0,240.0
60.0,60.0,1.0,2.0,0.5,3.9212364435236453,1.6593492272808976,2.280492605279974,0.9748910032754871,0.5768301016324849,0.5725085882680157,2,320.0,240.0
60.0,60.0,1.0,2.0,1.0,4.320412408522411,2.4583140547485316,2.4542032426351237,1.3314952127933464,0.4310001401951163,0.4574633471009128,2,320.0,240.0
60.0,60.0,1.0,2.0,2.0,5.641403718446345,4.38209773128806,3.0517178260542397,2.2500550294132946,0.2232256456031656,0.2626923071971782,2,320.0,240.0
60.0,60.0,1.0,5.0,0.2,9.140140205500586,1.361494904949315,5.291449016030767,0.8507480647875847,0.8510422297318853,0.8392220992378097,2,320.0,240.0
60.0,60.0,1.0,5.0,0.5,9.190393139232043,1.6657825349180337,5.3131651074111925,0.9767615057415868,0.8187474126860662,0.8161620265895505,2,320.0,240.0
60.0,60.0,1.0,5.0,1.0,9.367667489153302,2.4626610784544436,5.390008394430923,1.332865361738644,0.7371105367151507,0.7527155313680419,2,320.0,240.0
60.0,60.0,1.0,5.0,2.0,10.045529688479618,4.384537845898946,5.687007879872527,2.250866101352797,0.5635334340878801,0.6042090763898766,2,320.0,240.0
60.0,60.0,3.0,0.5,0.2,3.1808688541373815,3.101642293763096,2.204091782630053,2.16259408309262,0.02490720743523733,0.018827573272795144,2,320.0,240.0
60.0,60.0,3.0,0.5,0.5,3.322512565011043,3.246744214731887,2.255728564259466,2.2151983968904334,0.022804533857016168,0.0179676615401368,2,320.0,240.0
60.0,60.0,3.0,0.5,1.0,3.7853609970982576,3.7190343006742324,2.431209244191085,2.3936522243237586,0.017521894602620266,0.015447876383763312,2,320.0,240.0
60.0,60.0,3.0,0.5,2.0,5.242941007978109,5.195256361757082,3.033256751865334,3.0032381032323325,0.009095018644777072,0.009896507644643447,2,320.0,240.0
60.0,60.0,3.0,2.0,0.2,4.738663542454028,3.135646150419828,2.9950552170832996,2.172584106291106,0.3382847036242712,0.2746096653246839,2,320.0,240.0
60.0,60.0,3.0,2.0,0.5,4.83488316777334,3.279243793632567,3.033256751865335,2.2249522395475108,0.3217532503183956,0.26648074279262657,2,320.0,240.0
60.0,60.0,3.0,2.0,1.0,5.1639096990279,3.7474401918875455,3.165930124964977,2.4026817312518935,0.2743017577179948,0.2410818822861818,2,320.0,240.0
60.0,60.0,3.0,2.0,2.0,6.310739727995461,5.21562848816516,3.6486958889248644,3.0104397744163682,0.173531358768008,0.17492718876512522,2,320.0,240.0
60.0,60.0,3.0,5.0,0.2,9.567766875097265,3.1390553318160794,5.656804105610611,2.173424088791653,0.6719134806695247,0.6157858663276006,2,320.0,240.0
60.0,60.0,3.0,5.0,0.5,9.615785254135176,3.2825038390895975,5.677122815177758,2.225772458967576,0.6586338242445682,0.6079400549487876,2,320.0,240.0
60.0,60.0,3.0,5.0,1.0,9.785356109377927,3.7502932668438604,5.749103451150964,2.4034412979148634,0.6167443243838907,0.5819450252832558,2,320.0,240.0
60.0,60.0,3.0,5.0,2.0,10.43612316533902,5.217678805955786,6.0284374945529935,3.011046031899737,0.5000366780563682,0.50052629149421,2,320.0,240.0
60.0,100.0,0.3,0.5,0.2,1.5292699334877145,1.0801957150787205,0.9732492213165232,0.6508370396559623,0.2936526826136033,0.3312740196436335,2,320.0,160.0
60.0,100.0,0.3,0.5,0.5,2.0195646142897226,1.7049332786640379,1.2597264101166195,1.0311573273464256,0.15579166588653068,0.1814434316329321,2,320.0,160.0
60.0,100.0,0.3,0.5,1.0,3.208245095833553,3.02009815210449,1.9676232557950737,1.8297311502350662,0.05864481612499106,0.07008054268208389,2,320.0,160.0
60.0,100.0,0.3,0.5,2.0,5.928711331270517,5.829045745483574,3.606946613182236,3.5336155246067165,0.01681066596399528,0.020330516761051503,2,320.0,160.0
60.0,100.0,0.3,2.0,0.2,5.4126987890139695,1.2162682555126827,3.517153293331816,0.7225900010151396,0.775293563724382,0.7945525995738939,2,320.0,160.0
60.0,100.0,0.3,2.0,0.5,5.571111458444796,1.7942360968360729,3.606946613182246,1.077883523911164,0.677939292685244,0.7011645473288012,2,320.0,160.0
60.0,100.0,0.3,2.0,1.0,6.103398909301571,3.0713968377333476,3.910843197923829,1.8564653348553182,0.49677271904142734,0.5253030507996664,2,320.0,160.0
60.0,100.0,0.3,2.0,2.0,7.880879373563548,5.855788588177847,4.942996774462694,3.5475324005737856,0.25696254052293693,0.28231140693807066,2,320.0,160.0
60.0,100.0,0.3,5.0,0.2,13.426306321058512,1.2274453410679624,8.737277919581748,0.7280976331641624,0.9085790751591318,0.916667680727842,2,320.0,160.0
60.0,100.0,0.3,5.0,0.5,13.490947932918427,1.80183150353498,8.773808866482206,1.0815834433696478,0.8664414455904582,0.8767258940981124,2,320.0,160.0
60.0,100.0,0.3,5.0,1.0,13.719324746224359,3.075840069116074,8.903052997369024,1.858615988678581,0.7758023717630445,0.7912383550645123,2,320.0,160.0
60.0,100.0,0.3,5.0,2.0,14.59714536979636,5.858120311616646,9.402280322749824,3.548658336184681,0.5986804157107348,0.6225747143915373,2,320.0,160.0
60.0,100.0,1.0,0.5,0.2,1.8024057616057265,1.4411185873738594,1.0899983485007654,0.8151510320973122,0.20044719226263663,0.252153883335228,2,320.0,160.0
60.0,100.0,1.0,0.5,0.5,2.2335266354559553,1.953662582099608,1.3519589421600366,1.1420016579153471,0.12530141745957527,0.15529856543515952,2,320.0,160.0
60.0,100.0,1.0,0.5,1.0,3.3470638767343637,3.167174268704669,2.027911149357092,1.8944124247591165,0.05374549594948514,0.0658306576401528,2,320.0,160.0
60.0,100.0,1.0,0.5,2.0,6.004966115602618,5.906587365216931,3.64018491608436,3.5675371096434128,0.016382898502969107,0.019957174735807753,2,320.0,160.0
60.0,100.0,1.0,2.0,0.2,5.496117555201418,1.5457388102030254,3.551232130083298,0.8735093946307824,0.7187580515376407,0.7540263878468871,2,320.0,160.0
60.0,100.0,1.0,2.0,0.5,5.652192749934744,2.0320637714376835,3.640184916084351,1.1843628008597378,0.6404822232113113,0.6746421327041471,2,320.0,160.0
60.0,100.0,1.0,2.0,1.0,6.177497733392036,3.2161278791177432,3.9415196145253875,1.9202463103624583,0.4793801603951731,0.5128157416023206,2,320.0,160.0
60.0,100.0,1.0,2.0,2.0,7.9384041028823376,5.932980700241131,4.967303037392583,3.5813221701016875,0.2526229928145208,0.27902079999097834,2,320.0,160.0
60.0,100.0,1.0,5.0,0.2,13.460152355262748,1.5545488301463695,8.751051810893607,0.8780709062259332,0.8845073377242598,0.8996611007224433,2,320.0,160.0
60.0,100.0,1.0,5.0,0.5,13.524632199387428,2.038773348641561,8.787525498028243,1.1877310713762268,0.8492548027491718,0.8648389615890467,2,320.0,160.0
60.0,100.0,1.0,5.0,1.0,13.752449654238195,3.2203714274567736,8.916570810961856,1.9223256088167882,0.7658328873456862,0.7844097636219611,2,320.0,160.0
60.0,100.0,1.0,5.0,2.0,14.628282638332886,5.935282098213647,9.415081392133473,3.5824374858347663,0.5942598153893709,0.6195001044995767,2,320.0,160.0
60.0,100.0,3.0,0.5,0.2,3.3539031783087485,3.1744011691773344,1.8181703601582355,1.6679683042410736,0.05352033126428249,0.08261165136587634,2,320.0,160.0
60.0,100.0,3.0,0.5,0.5,3.6039757534272066,3.437556906393858,1.9863131777516896,1.8498148138408161,0.04617646133581566,0.06871945745503039,2,320.0,160.0
60.0,100.0,3.0,0.5,1.0,4.382104128719452,4.2462916584173716,2.496010955206393,2.3888167560332567,0.03099252466685858,0.04294620540408351,2,320.0,160.0
60.0,100.0,3.0,0.5,2.0,6.637741939058457,6.548875804513352,3.9202797453895553,3.8529168285218023,0.013388006849466425,0.017183191313572745,2,320.0,160.0
60.0,100.0,3.0,2.0,0.2,6.181206045796664,3.2232450216153077,3.8378244749544623,1.6972524035427865,0.47854108118476735,0.5577566367042033,2,320.0,160.0
60.0,100.0,3.0,2.0,0.5,6.32038629218301,3.4827120425308697,3.920279745389554,1.876262855487965,0.44897164800856354,0.5213956713944854,2,320.0,160.0
60.0,100.0,3.0,2.0,1.0,6.794223888426386,4.282928733336385,4.201573982510828,2.4093552978513078,0.3696220784492935,0.4265588782012841,2,320.0,160.0
60.0,100.0,3.0,2.0,2.0,8.427233217412414,6.572690468098572,5.176074431855976,3.8656843566030363,0.22006543564997963,0.25316291187549156,2,320.0,160.0
60.0,100.0,3.0,5.0,0.2,13.754115799530188,3.2274792122195675,8.871220595598347,1.6996045349386308,0.7653444787537843,0.8084136769429533,2,320.0,160.0
60.0,100.0,3.0,5.0,0.5,13.817223893702657,3.486631148706602,8.907202222770085,1.8783908423797342,0.7476605159234866,0.7891155050260478,2,320.0,160.0
60.0,100.0,3.0,5.0,1.0,14.040294565726052,4.286116205935156,9.034538288463928,2.4110128172899374,0.6947274727128552,0.7331338093537635,2,320.0,160.0
60.0,100.0,3.0,5.0,2.0,14.899216521245403,6.574767949165615,9.526878013248725,3.866717651799478,0.5587172023582324,0.5941254158579382,2,320.0,160.0
100.0,20.0,0.3,0.5,0.2,1.1339791561958512,0.8044968403691327,0.40233578293972283,0.3707066756233031,0.2905541199999033,0.07861370690252109,2,320.0,453.33333333333337
100.0,20.0,0.3,0.5,0.5,1.6175529717183907,1.406337106028372,0.4329687581059438,0.403746582169762,0.13057740264644052,0.06749257397696902,2,320.0,453.33333333333337
100.0,20.0,0.3,0.5,1.0,2.714499836984284,2.5941888528911883,0.5280598180431985,0.5043773672061201,0.044321602990684716,0.044848045671865434,2,320.0,453.33333333333337
100.0,20.0,0.3,0.5,2.0,5.135818957058193,5.073257612141725,0.8027378620545229,0.7873610558656192,0.012181376609954261,0.019155451506358973,2,320.0,453.33333333333337
100.0,20.0,0.3,2.0,0.2,3.6909232216409458,0.9129870402452906,0.7866385522676752,0.3725425035602531,0.7526399262677196,0.5264120955090371,2,320.0,453.33333333333337
100.0,20.0,0.3,2.0,0.5,3.8669733794890138,1.4710928676613853,0.8027378620545226,0.40543283071431785,0.6195751241877498,0.4949374510918727,2,320.0,453.33333333333337
100.0,20.0,0.3,2.0,1.0,4.439089418602576,2.6298566451342604,0.8577722897785162,0.5057281939510954,0.40756844543083376,0.41041672716930677,2,320.0,453.33333333333337
100.0,20.0,0.3,2.0,2.0,6.222028757651313,5.09158845240337,1.0494351837326252,0.7882270674755378,0.18168355520019508,0.24890352477798947,2,320.0,453.33333333333337
100.0,20.0,0.3,5.0,0.2,9.094511808540014,0.9566363484748549,1.782578620460296,0.3726699337739673,0.894811687684374,0.790937729479928,2,320.0,453.33333333333337
100.0,20.0,0.3,5.0,0.5,9.167372247558292,1.498573319144461,1.7897414342256848,0.405549926397696,0.8365318568204098,0.7734030633463244,2,320.0,453.33333333333337
100.0,20.0,0.3,5.0,1.0,9.422990272412227,2.6453267740535003,1.8150921814938918,0.5058220722123434,0.7192688629003208,0.7213243066277593,2,320.0,453.33333333333337
100.0,20.0,0.3,5.0,2.0,10.382719907069873,5.099596134618376,1.9131389210050231,0.7882873032601981,0.508838129096989,0.5879612846692338,2,320.0,453.33333333333337
100.0,20.0,1.0,0.5,0.2,1.4818598876704419,1.247884275950265,1.0182701420712088,1.0061925458637033,0.15789320816828248,0.011860895953346023,2,320.0,453.33333333333337
100.0,20.0,1.0,0.5,0.5,1.8778918010138383,1.6993481267216137,1.0307579470932073,1.0188283970393466,0.09507665681048943,0.01157357077624551,2,320.0,453.33333333333337
100.0,20.0,1.0,0.5,1.0,2.877239886590568,2.7640216722133175,1.0741727847193931,1.0627306942729082,0.03934959156687147,0.010652001809442552,2,320.0,453.33333333333337
100.0,20.0,1.0,0.5,2.0,5.223661202612427,5.162164545920059,1.2326346073252472,1.2226763399583007,0.011772711572797386,0.008078847784872287,2,320.0,453.33333333333337
100.0,20.0,1.0,2.0,0.2,3.8122059529947165,1.3204337679928728,1.2222111977533927,1.006870357572881,0.6536300020843331,0.17618954938094203,2,320.0,453.33333333333337
100.0,20.0,1.0,2.0,0.5,3.982898833472512,1.7533152099049956,1.2326346073252472,1.0194978078549384,0.5597891678367442,0.17291158158605052,2,320.0,453.33333333333337
100.0,20.0,1.0,2.0,1.0,4.540431132210834,2.7975249728924396,1.2691624407899407,1.0633724682147068,0.38386358223866196,0.1621462832189928,2,320.0,453.33333333333337
100.0,20.0,1.0,2.0,2.0,6.294731277905353,5.180180785324705,1.405814427602708,1.2232342007567827,0.17706085349389653,0.12987505552726028,2,320.0,453.33333333333337
100.0,20.0,1.0,5.0,0.2,9.14440512202264,1.3509822734674588,2.0131037077413914,1.0069175137711595,0.8522613275068202,0.4998183601276687,2,320.0,453.33333333333337
100.0,20.0,1.0,5.0,0.5,9.216871157030578,1.7764351924153174,2.019449034114062,1.019544380005685,0.8072626640700882,0.4951373553960663,2,320.0,453.33333333333337
100.0,20.0,1.0,5.0,1.0,9.471153344444106,2.8120728549460243,2.0419499571047837,1.0634171188847719,0.7030907691304966,0.479214896925017,2,320.0,453.33333333333337
100.0,20.0,1.0,5.0,2.0,10.426450626587433,5.188051728367269,2.1295775475582666,1.2232730163300558,0.5024143964066021,0.4255794921708122,2,320.0,453.33333333333337
100.0,20.0,3.0,0.5,0.2,3.1931033066104604,3.091474594132049,2.954518873614013,2.95037813367361,0.03182756795497857,0.0014014938193093157,2,320.0,453.33333333333337
100.0,20.0,3.0,0.5,0.5,3.3950666585967055,3.2996642337959567,2.9588459976489982,2.9547113217574164,0.02810030977129085,0.001397394759601268,2,320.0,453.33333333333337
100.0,20.0,3.0,0.5,1.0,4.034663476051962,3.954720698666962,2.974248621709273,2.9701353876309193,0.019813988913699117,0.0013829489735091504,2,320.0,453.33333333333337
100.0,20.0,3.0,0.5,2.0,5.940255580333084,5.886250317405312,3.0350775554314193,3.031046869416822,0.00909140392992045,0.001328033943443791,2,320.0,453.33333333333337
100.0,20.0,3.0,2.0,0.2,4.746884686617988,3.121465254596927,3.0308592682969424,2.9506093623634144,0.34241814143985944,0.026477608766909484,2,320.0,453.33333333333337
100.0,20.0,3.0,2.0,0.5,4.885026419342754,3.3277791731550033,3.0350775554314193,2.9549422113687296,0.3187796978992117,0.026403063051645463,2,320.0,453.33333333333337
100.0,20.0,3.0,2.0,1.0,5.3493471439372255,3.9782088901862407,3.0500952433357833,2.970365078313561,0.25631880243647825,0.0261402214230609,2,320.0,453.33333333333337
100.0,20.0,3.0,2.0,2.0,6.900988469852703,5.902056672774955,3.109440769200086,3.0312719446147973,0.14475198755100513,0.025139190737953152,2,320.0,453.33333333333337
100.0,20.0,3.0,5.0,0.2,9.571841256293057,3.134510026020544,3.4270824662429455,2.950625454348076,0.6725279972690996,0.13902700521157912,2,320.0,453.33333333333337
100.0,20.0,3.0,5.0,0.5,9.641095058410231,3.3400182623530146,3.4308136197834926,2.9549582797577485,0.65356442996178,0.13870043457964756,2,320.0,453.33333333333337
100.0,20.0,3.0,5.0,1.0,9.884469923773093,3.9884525497395975,3.4441061713640484,2.970381063271998,0.5964930258782023,0.13754660411773256,2,320.0,453.33333333333337
100.0,20.0,3.0,5.0,2.0,10.803280643798228,5.9089661309077215,3.4967711139524096,3.0312876083916764,0.4530396528854552,0.1331180939191058,2,320.0,453.33333333333337
100.0,60.0,0.3,0.5,0.2,1.3606170136415263,1.0208135246241765,0.6513041200895008,0.48548119097214176,0.24974220196461236,0.2546013820618423,2,320.0,320.0
100.0,60.0,0.3,0.5,0.5,1.895060252243306,1.667943330535337,0.8090042189039004,0.6826292962849458,0.11984680774087043,0.15621046178248216,2,320.0,320.0
100.0,60.0,0.3,0.5,1.0,3.1313653129715306,2.9993716537845367,1.2153003166412892,1.1350990219230188,0.04215211129797488,0.06599298430195573,2,320.0,320.0
100.0,60.0,0.3,0.5,2.0,5.887463815419734,5.818334106264568,2.1833055199226825,2.1397004283934256,0.011741848667351422,0.01997205207029438,2,320.0,320.0
100.0,60.0,0.3,2.0,0.2,4.636712438145532,1.2032687973114038,2.1299136658480133,0.5207389667041842,0.7404909591950767,0.7555117021624185,2,320.0,320.0
100.0,60.0,0.3,2.0,0.5,4.820692578445053,1.7854496633635213,2.18330551992269,0.7081382921456043,0.629627976829124,0.6756577191401599,2,320.0,320.0
100.0,60.0,0.3,2.0,1.0,5.427086907312617,3.066272307550941,2.3641679353948164,1.1506202128534884,0.435005858590664,0.5133085955413169,2,320.0,320.0
100.0,60.0,0.3,2.0,2.0,7.369535518207352,5.853102367005837,2.9797916303737595,2.1479746292550805,0.20577051938415636,0.27915274096341525,2,320.0,320.0
100.0,60.0,0.3,5.0,0.2,11.468518398686903,1.2251236191562578,5.250296102111123,0.5234934754425616,0.8931750748818149,0.9002925805971081,2,320.0,320.0
100.0,60.0,0.3,5.0,0.5,11.544127899622387,1.8002507003293202,5.272181704873377,0.7101663102328101,0.8440548549026204,0.8652993485455247,2,320.0,320.0
100.0,60.0,0.3,5.0,1.0,11.810211019558219,3.07491429924235,5.34961372087996,1.1518694464277632,0.7396393430947035,0.7846817533886742,2,320.0,320.0
100.0,60.0,0.3,5.0,2.0,12.819433130255359,5.857634283760013,5.648737478085106,2.1486440736683936,0.543066044789819,0.6196240165162051,2,320.0,320.0
100.0,60.0,1.0,0.5,0.2,1.6617095588010515,1.397161498201133,1.0456169011183696,0.9512148200309711,0.15920234628173774,0.09028362202870668,2,320.0,320.0
100.0,60.0,1.0,0.5,0.5,2.1216157426905715,1.9214668755607822,1.1504805401496951,1.065410908150139,0.09433794400298251,0.07394269527452174,2,320.0,320.0
100.0,60.0,1.0,0.5,1.0,3.273446001277753,3.14741645123841,1.464947953576251,1.3991309576409983,0.038500574009819835,0.04492787322210284,2,320.0,320.0
100.0,60.0,1.0,0.5,2.0,5.964245985694819,5.8960166020900715,2.331510377498607,2.2907281746915973,0.011439733332326512,0.017491752642663876,2,320.0,320.0
100.0,60.0,1.0,2.0,0.2,4.733825327792892,1.5355311128672162,2.281589330055903,0.9696838239874711,0.6756257346776364,0.5749963364512614,2,320.0,320.0
100.0,60.0,1.0,2.0,0.5,4.914171032419929,2.0243098825043835,2.3315103774986063,1.0819322935663378,0.5880668643501538,0.5359521861845178,2,320.0,320.0
100.0,60.0,1.0,2.0,1.0,5.510287859951058,3.2112343209510206,2.5016809696297826,1.4117522875086226,0.41722929861970176,0.4356785278989654,2,320.0,320.0
100.0,60.0,1.0,2.0,2.0,7.431019698138297,5.930329444360501,3.090028447685272,2.298458756424024,0.20194943826535225,0.2561690627328075,2,320.0,320.0
100.0,60.0,1.0,5.0,0.2,11.508123837577179,1.55271629160466,5.313635930970429,0.971165828213573,0.8650765047787706,0.817231394692822,2,320.0,320.0
100.0,60.0,1.0,5.0,0.5,11.583474822471628,2.037376397241366,5.3352617158166495,1.083260742041595,0.8241135385999278,0.7969620236566437,2,320.0,320.0
100.0,60.0,1.0,5.0,1.0,11.848674370007938,3.2194872181272998,5.411791257031532,1.4127706355500957,0.7282829186126799,0.7389458372559206,2,320.0,320.0
100.0,60.0,1.0,5.0,2.0,12.854877120419228,5.934802389488675,5.707657377889743,2.2990843834816244,0.5383229000251131,0.5971929933307155,2,320.0,320.0
100.0,60.0,3.0,0.5,0.2,3.28043879043807,3.154688614119567,2.6411489251991935,2.6052183353843916,0.03833334024858005,0.013604151387295227,2,320.0,320.0
100.0,60.0,3.0,0.5,0.5,3.5357111533088315,3.419361775810993,2.684391628365654,2.6490476296929373,0.03290692379917825,0.013166483719901645,2,320.0,320.0
100.0,60.0,3.0,0.5,1.0,4.3261355414828735,4.2315753942859375,2.83344762574919,2.799985781714951,0.021857878998521502,0.011809586219329283,2,320.0,320.0
100.0,60.0,3.0,0.5,2.0,6.600926463601666,6.53934337469151,3.3642671685762666,3.3361337670276856,0.009329461439955779,0.008362415985079707,2,320.0,320.0
100.0,60.0,3.0,2.0,0.2,5.51444487088714,3.218362285166671,3.329865284392361,2.6120183115130415,0.41637601598709706,0.21557838277842323,2,320.0,320.0
100.0,60.0,3.0,2.0,0.5,5.670015602789393,3.47819356856471,3.3642671685762666,2.6557353838509945,0.38656366891590294,0.21060508848502588,2,320.0,320.0
100.0,60.0,3.0,2.0,1.0,6.193809191404271,4.2792552931618575,3.4843594267790867,2.8063138567277734,0.30910766526347294,0.19459690778172475,2,320.0,320.0
100.0,60.0,3.0,2.0,2.0,7.95110393304725,6.570297353898772,3.9281838995496043,3.341446632247593,0.17366224750369802,0.14936603843045262,2,320.0,320.0
100.0,60.0,3.0,5.0,0.2,11.850608181060272,3.22659695069194,5.840982772451619,2.612568852119734,0.7277273114262008,0.5527175898477837,2,320.0,320.0
100.0,60.0,3.0,5.0,0.5,11.92379507383594,3.485814479291203,5.860662975929884,2.6562768636618013,0.707658974537391,0.5467617103096869,2,320.0,320.0
100.0,60.0,3.0,5.0,1.0,12.181587923028886,4.285451895388054,5.930416305021045,2.806826287793581,0.6482025231467115,0.5267067026277474,2,320.0,320.0
100.0,60.0,3.0,5.0,2.0,13.162365508565646,6.57433490189544,6.201588964495786,3.341877009039315,0.5005202600081974,0.4611256843735333,2,320.0,320.0
100.0,100.0,0.3,0.5,0.2,1.7268521998303874,1.2646748796736853,0.9840683499541354,0.6819359049125165,0.26764150412067544,0.30702384143916467,2,320.0,240.0
100.0,100.0,0.3,0.5,0.5,2.3538914261850303,2.0391637691676467,1.2681037413924543,1.0510628715547612,0.13370525654510118,0.17115387547029012,2,320.0,240.0
100.0,100.0,0.3,0.5,1.0,3.8313610427455966,3.64646561358904,1.9729971483339348,1.8410224899118588,0.048258419682645826,0.06689044560126195,2,320.0,240.0
100.0,100.0,0.3,0.5,2.0,7.157752287853602,7.060510027292127,3.6098809316838936,3.5394754416385745,0.01358558617996477,0.019503549113592825,2,320.0,240.0
100.0,100.0,0.3,2.0,0.2,6.103398909301559,1.4793737232005983,3.5201624620722938,0.7650738869705731,0.7576147741308472,0.7826594950620035,2,320.0,240.0
100.0,100.0,0.3,2.0,0.5,6.30953758783253,2.178837520125066,3.6098809316838727,1.1068128270291895,0.6546755622271289,0.6933935362480492,2,320.0,240.0
100.0,100.0,0.3,2.0,1.0,6.996340984105409,3.726372972839132,3.913549666138819,1.873410067891341,0.46738259594481346,0.5213015733259667,2,320.0,240.0
100.0,100.0,0.3,2.0,2.0,9.246776602702008,7.102108553599415,4.94513837854272,3.5564290905453833,0.23193682958404102,0.2808231401618684,2,320.0,240.0
100.0,100.0,0.3,5.0,0.2,15.138046528917586,1.4993224175189417,8.73848968155159,0.7716725517050973,0.9009566779534699,0.9116926860560095,2,320.0,240.0
100.0,100.0,0.3,5.0,0.5,15.222326991556953,2.1924310793918216,8.775015583811594,1.1113843208391687,0.8559726722065653,0.8733467410713797,2,320.0,240.0
100.0,100.0,0.3,5.0,1.0,15.519592830724505,3.7343375090482014,8.904242199341393,1.876114537283747,0.7593791570578292,0.7893010437853414,2,320.0,240.0
100.0,100.0,0.3,5.0,2.0,16.65568527578183,7.106290664326084,9.403406390140807,3.5578544588850396,0.5733414418763679,0.6216419549180238,2,320.0,240.0
100.0,100.0,1.0,0.5,0.2,1.9728199411145073,1.584109387409105,1.193059310085402,0.9591853722867405,0.19703296058828745,0.19602876053322124,2,320.0,240.0
100.0,100.0,1.0,0.5,0.5,2.5398434688514566,2.2512638400431886,1.436345048702972,1.2488927736042599,0.11362102914899977,0.13050643734107115,2,320.0,240.0
100.0,100.0,1.0,0.5,1.0,3.9483322352442256,3.769179150834739,2.0851181614800294,1.9607049263877663,0.04537436916030062,0.05966723487936714,2,320.0,240.0
100.0,100.0,1.0,0.5,2.0,7.221039939944503,7.124661524977335,3.672361684384464,3.6031772648542337,0.013346888504802886,0.018839217232990677,2,320.0,240.0
100.0,100.0,1.0,2.0,0.2,6.177497733392037,1.7602689035759287,3.584207549707888,1.0199696331382921,0.7150514691311148,0.715426738269825,2,320.0,240.0
100.0,100.0,1.0,2.0,0.5,6.381243183915821,2.3785148599713963,3.672361684384467,1.2961614999977238,0.627264658089424,0.6470496069302671,2,320.0,240.0
100.0,100.0,1.0,2.0,1.0,7.061075496400908,3.8465381231317584,3.971255593554186,1.9911467255018298,0.45524755752967483,0.4986102811580059,2,320.0,240.0
100.0,100.0,1.0,2.0,2.0,9.295852706464228,7.165887656606875,4.990931133860358,3.6198325756970955,0.22913067978973026,0.2747179877640894,2,320.0,240.0
100.0,100.0,1.0,5.0,0.2,15.168073467375065,1.7770671657747903,8.764485262386517,1.024928547292472,0.8828416034773912,0.8830589000256485,2,320.0,240.0
100.0,100.0,1.0,5.0,0.5,15.25218800821369,2.390973449849077,8.800903277285997,1.3000673477197804,0.8432373474178605,0.852280236839429,2,320.0,240.0
100.0,100.0,1.0,5.0,1.0,15.548882970538411,3.8542543547986585,8.92975526789755,1.993691489927029,0.7521201772434977,0.7767361556823013,2,320.0,240.0
100.0,100.0,1.0,5.0,2.0,16.682980908875432,7.170032566584969,9.427568707686207,3.6212329876174283,0.5702187393398938,0.6158889847532937,2,320.0,240.0
100.0,100.0,3.0,0.5,0.2,3.4484806103643746,3.2418208697085107,2.3288174074799115,2.218115546676694,0.059927766458871795,0.04753565498422282,2,320.0,240.0
100.0,100.0,3.0,0.5,0.5,3.801421424449991,3.614995003798207,2.4623336692929216,2.3579086411396304,0.04904124006160595,0.0424089673367776,2,320.0,240.0
100.0,100.0,3.0,0.5,1.0,4.856884540512433,4.71239975713938,2.8892417253206526,2.8007791430888047,0.02974844927192954,0.030617923539100964,2,320.0,240.0
100.0,100.0,3.0,0.5,2.0,7.755218747029242,7.66555946069773,4.18165521545418,4.121029774457168,0.011561155043609547,0.014497953052886377,2,320.0,240.0
100.0,100.0,3.0,2.0,0.2,6.7942238884263855,3.33144812549984,4.104454136591494,2.2450697210831247,0.5096646533572743,0.45301624859974143,2,320.0,240.0
100.0,100.0,3.0,2.0,0.5,6.979990298866619,3.6955828957154715,4.181655215454176,2.383282323619329,0.4705461272180358,0.4300624511529756,2,320.0,240.0
100.0,100.0,3.0,2.0,1.0,7.606496379140226,4.774500553220827,4.446444758381175,2.8221738575921678,0.37231278170140975,0.3652965434299826,2,320.0,240.0
100.0,100.0,3.0,2.0,2.0,9.71662891852305,7.703891607954431,5.376745631228679,4.135600062394553,0.20714358111707729,0.23083583527281407,2,320.0,240.0
100.0,100.0,3.0,5.0,0.2,15.429531837087287,3.3403544290501346,8.989783196195104,2.247326973774635,0.7835090225471992,0.7500132178131049,2,320.0,240.0
